series_column_1_based,source_header_station_id,transformer_uid,region_id,voltage_kv,station_id,unit_id,capacity_mva,candidate_score,max_error_fraction,min_error_fraction,snapshot_2026_error_fraction,snapshot_2026_match_count,nonmissing_hours_2025,approval_status,confidence,approval_reason,formal_use_allowed,candidate_map_sha256,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256,approval_authority,approval_date,approval_basis
41,BDZ-00027,QX-00005|110|BDZ-00027|#3,QX-00005,110,BDZ-00027,#3,50,0.1812,0.067,0.0518,0.15892,2,8759,approved,low,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
42,BDZ-00016,QX-00005|110|BDZ-00016|#1,QX-00005,110,BDZ-00016,#1,100,0.0437,0.0085,0.0192,0.080649,1,8759,approved,medium,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
43,BDZ-00016,QX-00005|110|BDZ-00016|#2,QX-00005,110,BDZ-00016,#2,50,0.0654,0.0084,0.0352,0.03666,1,8759,approved,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
44,BDZ-00027,QX-00005|110|BDZ-00027|#2,QX-00005,110,BDZ-00027,#2,50,0.0708,0.023,0.0242,0.01128,2,8759,approved,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
45,BDZ-00164,QX-00005|110|BDZ-00164|#1,QX-00005,110,BDZ-00164,#1,31.5,0.10063,0.00349,0.02571,0.2390126984,2,8759,approved,low,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
46,BDZ-00164,QX-00005|110|BDZ-00164|#2,QX-00005,110,BDZ-00164,#2,31.5,0.24206,0.04952,0.0927,0.2101238095,2,8759,approved,low,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
47,BDZ-00147,QX-00005|110|BDZ-00147|#1,QX-00005,110,BDZ-00147,#1,50,0.0374,0.0086,0.0094,0.009212,2,8759,approved,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
48,BDZ-00147,QX-00005|110|BDZ-00147|#2,QX-00005,110,BDZ-00147,#2,50,0.0447,0.0156,0.0068,0.038388,2,8759,approved,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
49,BDZ-00162,QX-00005|110|BDZ-00162|#1,QX-00005,110,BDZ-00162,#1,20,0.07333,0.00889,0.04,0.01,2,8759,approved,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
50,BDZ-00162,QX-00005|110|BDZ-00162|#2,QX-00005,110,BDZ-00162,#2,20,0.27404,0.00481,0.13942,0.025,2,8759,approved,low,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
51,BDZ-00146,QX-00005|110|BDZ-00146|#1,QX-00005,110,BDZ-00146,#1,40,0.01125,0.0025,0.005,,0,8759,approved,low,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
52,BDZ-00146,QX-00005|110|BDZ-00146|#2,QX-00005,110,BDZ-00146,#2,40,0.0175,0.0025,0.005,,0,8759,approved,low,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
53,BDZ-00095,QX-00005|110|BDZ-00095|#1,QX-00005,110,BDZ-00095,#1,50,0.0285,0.0016,0.0108,0.02236,2,8759,approved,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
54,BDZ-00095,QX-00005|110|BDZ-00095|#2,QX-00005,110,BDZ-00095,#2,50,0.0348,0.0016,0.0216,0.00216,2,8759,approved,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
55,BDZ-00022,QX-00005|110|BDZ-00022|#1,QX-00005,110,BDZ-00022,#1,31.5,0.08889,0.0219,0.01556,0.002507936508,1,8759,approved,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
56,BDZ-00022,QX-00005|110|BDZ-00022|#2,QX-00005,110,BDZ-00022,#2,50,0.018,0.0048,0.0072,0.06684,1,8759,approved,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,True,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_approved_candidate_mapping_for_2025_operating_scope
57,BDZ-00056,QX-00005|110|BDZ-00056|#1,QX-00005,110,BDZ-00056,#1,50,1000,,,8e-06,2,1328,rejected,low,insufficient 2025 coverage or no finite extrema match,False,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,year_end_only_excluded_from_2025_operating_gate,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_excluded_year_end_only_from_2025_operating_scope
58,BDZ-00056,QX-00005|110|BDZ-00056|#2,QX-00005,110,BDZ-00056,#2,50,1000,,,0.001992,2,1328,rejected,low,insufficient 2025 coverage or no finite extrema match,False,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, capacity and 2026 snapshot; retain source header",real_2021_2025,year_end_only_excluded_from_2025_operating_gate,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911,project_owner,2026-08-14,project_owner_excluded_year_end_only_from_2025_operating_scope
